resale_price,predicted_price
680000.0,658135.8984730014
790000.0,680494.4153382401
440000.0,572389.7713269347
630000.0,560297.2824084391
335000.0,491696.77235294937
430000.0,462602.8377545087
355000.0,342480.56241822126
230000.0,168380.75811897154
320000.0,300443.53870342835
235000.0,312911.64833286544
350000.0,380788.4950397465
320000.0,349768.85443635285
570000.0,617298.5923596994
466888.0,410648.36900535866
558000.0,567446.8305651849
240000.0,325496.7470851629
345000.0,392838.1427473158
248000.0,133301.65619068028
730000.0,690350.3104083337
405000.0,408867.38230732805
380000.0,454380.26080913737
290000.0,280865.38842148683
472000.0,469955.72113631584
943000.0,811398.2568986418
785000.0,719772.3338338995
365000.0,400009.9856916836
425000.0,541857.7199026899
390000.0,440402.99699126906
618000.0,630191.6679421484
600000.0,523730.89212219487
470000.0,518630.6054764453
428000.0,465084.5202471395
357000.0,395043.97832349583
400000.0,493928.26539090637
309888.0,334349.9340039595
413000.0,377827.5509629926
270000.0,245610.12292874546
310000.0,304944.66789883806
700000.0,619644.4085248506
495000.0,418147.20818790514
452000.0,515327.85191119695
250000.0,260290.91154832987
833000.0,730884.4312690946
375000.0,441701.9502301245
275000.0,244667.78811969538
820000.0,681006.5638395902
390000.0,352579.68535583443
400000.0,383962.4372642831
338000.0,281140.0289214557
415000.0,467117.2273808366
470000.0,623176.6655105993
210000.0,257452.39435065957
782000.0,710873.0848317818
358000.0,402508.1887110912
475000.0,544070.677691235
286000.0,334971.8673659371
265000.0,320770.58195914223
395000.0,425425.0185016334
334000.0,365645.5402795484
452000.0,449359.8267895413
303000.0,371900.10472643096
395000.0,389910.08312178287
495000.0,417961.17967242294
360000.0,390032.2492720197
415000.0,408389.2064831647
273000.0,228374.03411881183
273000.0,235713.61816253676
310000.0,250066.34078594367
255000.0,171175.55846158467
598000.0,598459.0071846204
450000.0,423741.7515745836
380000.0,367578.88396973687
298000.0,371228.22123588657
410000.0,499369.12787868385
319000.0,399709.7618607655
332000.0,304983.8181750362
530000.0,601324.074747481
295000.0,340093.1521427444
600000.0,611770.8921796089
450000.0,541767.2363550763
257000.0,241314.7375212349
520000.0,551877.5394943131
530000.0,512562.74080503243
360000.0,359511.82249716576
475000.0,522570.6691724267
280000.0,267863.7093466737
503000.0,467322.5700954809
630000.0,488338.63787551085
500000.0,481246.620263083
200000.0,301653.7340453308
455000.0,473153.4707526581
875000.0,719145.3274479258
400000.0,422255.9160512992
425000.0,421610.5631608681
455000.0,392134.4153624048
930000.0,726911.5479084717
367000.0,418738.00827302074
303000.0,330445.5689001245
630000.0,517522.7560457991
375000.0,315844.21087736986
680000.0,756999.9924583973
660000.0,631417.4521541218
610000.0,656488.7218745005
390000.0,420448.4057256577
385000.0,353801.2382445652
335000.0,350371.7981833917
668888.0,658548.9627525415
385888.0,469869.57988804847
375000.0,348381.4656422427
260000.0,209179.36258784914
755000.0,709449.0274970463
333888.0,326866.09314438945
285000.0,256748.03466156486
380000.0,290988.29913457506
385000.0,481778.288555798
422000.0,463447.01470153464
420000.0,483853.1366494221
320168.0,370854.0239092342
580000.0,670688.567624114
595000.0,692987.9936340605
255000.0,200867.23516248417
455000.0,428448.84100775316
810000.0,706663.9863130627
355000.0,381512.8065066048
466888.0,468832.63779277494
653000.0,641985.4878125608
372000.0,421308.32845232124
450000.0,475851.36145716766
530000.0,474374.02975767653
435888.0,401461.23555535486
240000.0,283533.62165678793
433888.0,492648.49031760695
410000.0,493271.6198860685
300000.0,307209.8720974565
320000.0,347951.0224716965
500000.0,482216.86158201157
273000.0,196338.1913348789
262000.0,175025.98955760215
620000.0,599895.2223858323
318000.0,363445.82061218226
362500.0,441427.5354719054
498000.0,539617.2398211814
445000.0,419813.2735205117
508000.0,428449.0201077466
405000.0,417803.33396371757
575000.0,544176.3947954247
366000.0,369028.21088708483
310000.0,332321.5581852675
423888.0,390125.7878915705
430000.0,386831.2408973293
605000.0,633352.605712813
400000.0,419861.64553596545
312000.0,300326.76331835217
768000.0,688895.6385057643
653000.0,627685.200796088
530000.0,411637.27827124915
485000.0,484149.00223201665
255000.0,222961.39523777494
820000.0,719867.0698333473
840000.0,752177.3865138863
790000.0,744059.0265770359
460000.0,531070.1331793235
375000.0,443423.42160149105
425000.0,499061.0520050279
396000.0,502484.4665652079
235000.0,305460.5175580544
400000.0,462338.9181549442
390000.0,437612.87884353497
518000.0,572341.3890098053
335000.0,364950.51463426475
400000.0,405533.31205483945
491000.0,491383.798641794
375000.0,450254.0716418023
675000.0,688531.4431758573
250000.0,262140.62356640876
350000.0,271596.8310335098
568000.0,546434.3651637618
253000.0,175327.65510677418
282000.0,261085.05276468408
516000.0,530250.0183340157
613888.0,592166.0501288369
223000.0,141909.44195594755
370000.0,377218.45583967085
310000.0,337887.58517739177
880000.0,760413.3802977658
305000.0,273268.83335014165
615000.0,712589.8170435737
385000.0,387784.2902305168
265000.0,240273.4101146696
526000.0,548003.8243242388
465000.0,507642.4827016016
530000.0,591009.2028823679
420000.0,509547.10331185255
350000.0,357886.92024123867
438000.0,491979.65547013166
313000.0,339290.3062896135
340000.0,317865.1831070882
470000.0,389297.4213965032
469000.0,529035.9086520128
365000.0,408435.1210559553
378000.0,491689.1333093601
660000.0,613348.71906544
473000.0,452128.05235761846
670000.0,665563.8535933562
855000.0,770085.8786168906
515000.0,436103.61666319415
545000.0,557424.7652600631
400000.0,447493.4371860813
228000.0,305101.2144243454
370000.0,427874.8959840076
450000.0,533697.8188839477
375000.0,311984.8762489512
473000.0,480433.0556818866
478000.0,532771.7270337366
620000.0,761144.9513936541
310000.0,348546.9577699732
600000.0,685036.0749192483
460000.0,508503.44951650617
328000.0,352216.9577175031
455000.0,419987.5567504908
400000.0,463305.5164394035
452000.0,433771.9431571943
340000.0,342462.5428260912
480000.0,558414.4898017212
340000.0,369415.9174221124
600000.0,652180.9673599493
310000.0,294092.6933841887
390000.0,440152.5986556398
300000.0,287808.51061397116
358000.0,412827.49337592674
515000.0,493703.4136638221
665000.0,674028.6672035145
788000.0,718239.8334026004
600000.0,543821.3782874792
460000.0,540003.7575124771
256000.0,290638.5450832705
560000.0,556889.0655408306
815000.0,751760.013845345
680000.0,652867.0311739865
390000.0,376066.06694786414
348888.0,389223.85965175135
255000.0,304366.35519796645
304500.0,317814.8055974444
540000.0,538415.3518794188
765000.0,725404.3415874428
363000.0,386012.0985749973
460000.0,410515.83555722365
333000.0,196660.83388544346
408000.0,400689.2468632078
492888.0,559166.0319773699
335000.0,345603.8652678706
365000.0,302011.900914488
608000.0,607370.3582720129
266000.0,304869.0099015831
718888.0,532477.4390512807
465000.0,456932.34227366047
300000.0,299042.98023683054
550000.0,437540.0531750674
730000.0,687432.3740050093
308000.0,255196.07556898147
395000.0,440411.9713715168
300000.0,322919.6894857319
305000.0,405822.25688278675
538000.0,454818.3267881222
640000.0,553112.010450588
373000.0,363068.04543253523
435000.0,478386.5169709489
500000.0,460693.4009279002
375000.0,389744.9597485573
450000.0,531605.4438294886
510000.0,528528.5993755705
240000.0,326548.0056308805
215000.0,233036.0230496222
385000.0,406643.2132063685
394000.0,331278.8906085235
230000.0,173843.98956238787
423000.0,458659.3542140289
375000.0,344181.4727586013
600000.0,574922.3600410222
338000.0,372484.88710070425
410000.0,469516.0948852502
790000.0,643528.8829821247
370000.0,412106.24064954196
488000.0,445337.6815111794
265000.0,201258.81462919945
490000.0,449657.6579138709
415000.0,474343.5401001397
350000.0,268843.3727794341
333000.0,437898.1240628612
680000.0,636052.6910905375
480000.0,479959.2447982057
260000.0,284441.24391530873
196000.0,199890.8644354705
800000.0,709880.6928219823
320000.0,370108.36303722346
300000.0,293183.8912800248
410000.0,469005.18575558555
330000.0,325572.0698394504
788000.0,762544.0124507712
395000.0,407009.72722184507
475000.0,532360.3068226561
410000.0,485730.39362696116
365000.0,424996.88766804815
300000.0,326373.52520534245
320000.0,350472.93229006184
365000.0,394320.6415821129
690000.0,617287.3986410529
562000.0,457148.1124290662
445000.0,443402.6084290333
800888.0,715785.6986882531
293888.0,356111.45654919266
325000.0,369636.1647835887
365000.0,435266.9867465673
360888.0,371015.06049732293
428000.0,422152.2783656516
900000.0,779299.6981232243
438000.0,506194.6648578725
636000.0,583452.8713088615
342000.0,357516.32422533934
365000.0,428667.14530221047
308000.0,317607.03668304207
483000.0,337149.63090369466
300000.0,324009.69778510777
438000.0,512477.0122836054
667000.0,643787.8765024072
272500.0,209626.8531468046
650000.0,543091.7737997121
415000.0,354534.2365780489
565000.0,592923.4598241096
595000.0,555970.2291151375
475000.0,496179.74436144833
368000.0,443945.8720456945
190000.0,130026.17024456995
325000.0,365004.09300190443
318000.0,340645.9735219348
435000.0,516969.0156447793
511000.0,615163.5758530806
343000.0,418007.80353374116
488000.0,518572.9606261407
751888.0,765265.4652271154
295000.0,309720.2384032564
632500.0,465312.3172993853
565000.0,550495.6890925524
538000.0,484826.8117274991
638000.0,579585.635115131
284000.0,270471.7910350589
538000.0,428385.5508247324
316288.0,367241.1901509372
655000.0,660195.1058976843
338000.0,311211.7802757678
700000.0,661207.9772300447
415000.0,415658.5552663073
759000.0,582918.0509795903
505000.0,546136.2731899733
408000.0,435839.03457214346
290000.0,311957.4620911719
330000.0,344240.9801940201
525000.0,551665.629506731
608000.0,533051.7543584629
406000.0,442056.6507793361
353000.0,330014.317893001
400000.0,483038.9844480563
585000.0,453836.24989759526
405000.0,501950.41495814454
660000.0,615012.002618561
273500.0,254192.79601547227
525000.0,559186.8831982523
398500.0,426075.5439209697
455000.0,410936.6885067987
412888.0,433062.59890986467
415000.0,455356.4732052685
470000.0,448360.0705562255
452800.0,434740.9403197089
410000.0,434318.603261049
375000.0,437396.0758843663
515000.0,605329.1014650133
458000.0,475223.44720083347
535000.0,646751.0139382958
390000.0,354018.51358978264
375000.0,363629.9340653755
550000.0,659900.1809130897
230000.0,201824.39031587634
325000.0,305876.9138353857
560000.0,584795.9280340298
300000.0,359167.39933573967
500000.0,580610.7730209364
283688.0,266807.7780444394
400000.0,459604.8524149399
420000.0,418269.3326189482
410000.0,461531.09041265806
355000.0,344092.05879058735
315000.0,306257.15466117556
482000.0,473980.6076002007
460000.0,461259.592295995
310000.0,367963.3128568791
425000.0,371242.25156291865
525000.0,497448.66571721423
450000.0,497085.2876090583
715000.0,697630.2917988683
260000.0,179802.63971205015
290000.0,247890.0758196864
868000.0,654468.2469187509
923000.0,831549.2643892432
510000.0,509800.68657283776
350000.0,360983.6694917092
430038.0,390376.94789242034
528000.0,516133.0698126869
450000.0,496976.51745153917
380000.0,396671.1793392347
765000.0,679274.1949039629
520000.0,609310.2373739872
450000.0,448781.24417158426
455000.0,492490.50697270303
708000.0,672835.4434959949
328000.0,387643.0692665338
380000.0,465471.06761547574
420000.0,476844.67344221554
318000.0,375266.28984172316
302000.0,331097.9562817762
522888.0,554116.0020874321
280000.0,228781.91331766522
650000.0,544339.2395316715
290000.0,292668.1507945142
452000.0,461303.4193991772
495000.0,430452.6687107921
285000.0,331457.94655297976
646000.0,583395.4328655298
425000.0,482667.07675661787
500000.0,521299.35790919117
370000.0,305552.5799146072
420888.0,396146.9335558689
475000.0,488588.16765521944
273000.0,321979.6223973917
650000.0,666449.2299052371
652000.0,547360.694357412
386888.0,375258.89559718175
710000.0,775338.1137570653
440000.0,412972.9780369827
409000.0,421922.120495182
456000.0,438318.96929927985
425000.0,428693.92940625723
236888.0,210687.73194798385
450000.0,472022.47651555797
475000.0,437524.47159141407
500000.0,402110.9207793481
465000.0,528207.5916236253
650000.0,586843.0434253389
380000.0,303470.1394778013
952000.0,789826.1300823118
590000.0,487650.91446713125
199000.0,164874.0937067442
360000.0,440543.3385944752
330000.0,328472.1175765429
350000.0,423339.6165988763
568000.0,605232.7417290119
474000.0,512644.97060751694
420000.0,489966.303828652
335000.0,390658.38860227156
360000.0,364879.19691854215
417000.0,491722.1682167443
250000.0,328986.9834139298
360000.0,374254.88457245554
375000.0,453868.8809870281
708000.0,712709.3723330912
435000.0,517681.7003491053
240000.0,276775.81362675177
290000.0,293279.3034708792
321000.0,349422.18468051834
475000.0,515767.7517664186
510000.0,551249.5036304691
738000.0,734225.1388315
420000.0,456745.88808386936
535000.0,609726.8416159495
615000.0,621122.6060506385
496000.0,489382.52930379764
388000.0,381222.2421755479
850000.0,835340.8586921603
720000.0,662476.7667615224
800000.0,691620.1342928516
480000.0,549654.2193330703
390000.0,327448.19924188626
495000.0,526638.0056414093
420000.0,411610.6857520103
523000.0,511090.4364039949
408000.0,465810.751106545
425000.0,378520.72062310856
564000.0,542084.9319817292
440000.0,404143.95357107196
685000.0,655196.6012051062
323000.0,359228.13718694134
410000.0,442146.7222996495
335000.0,261337.56425628182
460000.0,623959.265555485
450000.0,463318.87705680716
546000.0,553252.4583723829
315000.0,245187.4244166707
528000.0,579170.4801804165
360000.0,328714.81841143337
300000.0,208345.46705737594
430000.0,403550.4058069086
370000.0,441882.4072105137
740000.0,623296.532838384
450000.0,458029.77027481655
850000.0,815130.5317068775
378000.0,351519.87085354666
638888.0,644717.7518741001
603000.0,557925.1207385618
533000.0,547434.4451277901
352000.0,373912.4480960531
555000.0,428156.95013891184
505000.0,507070.3070885566
630000.0,612496.4990797563
478000.0,490231.5168235303
305000.0,293122.7891762139
636000.0,519703.4179208571
302000.0,345049.686513394
540000.0,609358.2620131846
655000.0,623977.8289300965
292000.0,303165.38818234124
330000.0,329638.46252113045
452000.0,486387.4028282503
1000000.0,753261.1341051799
665000.0,514199.91041820846
390000.0,482208.6707302466
460000.0,466539.34054724406
320000.0,375326.6209196884
205000.0,149760.14774375764
340000.0,360473.2432095085
372000.0,373973.6856429832
440000.0,426760.2307533965
299998.0,298378.4071899861
490000.0,590840.9890794867
538000.0,575016.2728153481
428000.0,511586.0247302973
560000.0,553929.2727011613
730000.0,659153.1248082123
300000.0,281566.0775620366
350000.0,382373.6630382623
280000.0,348175.95676407043
391000.0,366193.93268574204
360000.0,376427.48143863154
630000.0,533368.4435514084
1008000.0,875398.0523363275
501000.0,505614.0528668992
435000.0,417599.52355151693
490000.0,452782.60483002476
480000.0,475752.5030109971
705000.0,699645.2504819324
445000.0,432530.92872935336
575000.0,560870.6383667125
252000.0,290609.8192289161
288000.0,328708.9018551968
550000.0,583861.7720129603
210000.0,302671.8193606201
380000.0,322216.6207501114
570000.0,532213.0735666291
475000.0,526693.5758198878
290000.0,329842.17064686376
532000.0,508167.3687991338
260000.0,308455.6084500927
470000.0,572387.8271692372
460000.0,497976.6860320674
515000.0,466643.882734517
410000.0,413844.4560240329
359000.0,360957.083783732
315000.0,276673.0894664808
608000.0,630328.7847773834
950000.0,830627.7953003319
500000.0,466514.1208032896
770000.0,687510.0093164202
630000.0,700726.1560729044
230000.0,163663.77405151248
385000.0,361796.5888379747
500000.0,538646.258451629
345000.0,347941.36521681596
500000.0,589928.6723337742
435000.0,393620.4681438082
368000.0,353888.7504453267
438000.0,467608.9718807478
480000.0,439493.57827310916
295000.0,364412.53684135247
792000.0,781752.4879444723
640000.0,611520.1509282334
200000.0,190802.8497622299
450000.0,506078.2174493029
430000.0,492172.8152920471
765000.0,657846.7371902987
245000.0,272896.2233761604
875000.0,650522.6213005525
302000.0,296975.1396859881
745000.0,714875.3023548072
375000.0,336610.22416526894
470000.0,465516.054722624
348000.0,411241.1051588097
685000.0,519884.22705048486
425000.0,418513.5625704493
470000.0,463229.18290831696
401000.0,490011.55371101585
378000.0,405464.45150108007
345000.0,375072.08439656626
730000.0,642712.538376729
390000.0,425066.5224311693
325000.0,281344.6049215277
570000.0,638280.261162126
460000.0,606100.6310573309
570000.0,666349.9772206254
418288.0,502599.4828206502
360000.0,316567.3305756581
395000.0,433871.878287168
348000.0,322953.82435336756
465000.0,492401.8635031566
343000.0,355171.2681608646
625000.0,569413.1136825968
485000.0,400802.43254264246
330000.0,422855.83086948853
320000.0,420473.06029854843
535000.0,509056.5596319819
410000.0,484318.07509278704
293000.0,313421.24604738445
280000.0,271552.91856941814
392500.0,476185.45164679317
487000.0,522449.00225650356
360000.0,321188.27302832925
382000.0,472026.99545660336
408000.0,426183.75523325254
380000.0,521078.7486886424
420000.0,520686.74485802033
400000.0,443816.86051515443
312000.0,322775.00117212767
310000.0,340796.06677223253
605000.0,663567.5536179119
495000.0,526285.6430144408
292888.0,236566.56673782354
345000.0,333883.94382648764
312000.0,304696.31906467443
410000.0,508477.54137322726
855000.0,766730.3671536159
688000.0,532770.6005920012
262500.0,389831.9913235081
410000.0,407395.8032682033
832000.0,829295.0727462352
280000.0,244524.25968688866
565000.0,583605.9517191022
350000.0,376253.4020231626
530000.0,570835.7700380365
425000.0,457236.6633327716
260000.0,326995.8427684412
680000.0,667987.3084813014
320800.0,361475.0732780368
350000.0,360307.96192882094
393000.0,445256.4715245804
300000.0,345638.56888428493
408000.0,464780.86912383116
405000.0,477941.92416430765
740000.0,569230.0078968189
278000.0,322851.8178447379
530000.0,574558.6831630531
466000.0,511058.9651886369
605000.0,591311.6704646312
400000.0,455537.66965117014
380000.0,366387.63281522854
430000.0,481306.7242628526
518000.0,638635.317740857
535000.0,538989.1084138706
855000.0,832433.1612079127
460000.0,452396.5095725289
386000.0,389765.63076935057
297000.0,319399.12798574497
1052000.0,864125.7910250337
320000.0,312121.7259477071
226000.0,313611.22129475174
628000.0,507708.90377001103
450000.0,413425.8471392442
602000.0,461391.64998542983
320000.0,311639.5758533045
435000.0,517196.34823996096
375000.0,452881.63979949476
330000.0,243900.89213351044
350000.0,336985.50111429987
350000.0,469444.7853374473
230000.0,251752.2770620176
255000.0,290533.0445119608
258000.0,348865.4733770526
265000.0,314272.9763777257
650000.0,547590.3623388443
480000.0,505282.02477828786
513800.0,550208.3116132611
238000.0,144262.66139123327
508000.0,459590.52918867255
352000.0,342687.19733798585
465000.0,488267.6233980679
383000.0,428894.095886489
580000.0,538509.3551536567
540000.0,518489.25814504665
255000.0,186955.93863348942
430000.0,427330.88970152184
430000.0,509592.37127447827
668000.0,588557.672927201
445000.0,500499.1998579906
447000.0,474215.2693256694
710000.0,625673.648327002
728000.0,648581.0064635335
395000.0,501232.9513903087
388000.0,405422.8233805846
708000.0,584775.88475455
638000.0,466530.45220739977
475000.0,424676.04285838956
773000.0,752295.0365751684
565000.0,502974.0709954011
580000.0,581770.6374306573
390000.0,430620.33161586337
650000.0,541985.3108768632
695000.0,660578.615946919
313000.0,311096.2494063141
548000.0,422971.76730759337
320000.0,336757.4179799658
735000.0,631951.5410257305
348000.0,424677.66390699334
500000.0,443795.9588889495
750000.0,688335.6508283393
330000.0,320908.7819660412
440000.0,426183.6635389037
643000.0,604155.8716764143
345000.0,348033.2529018095
395000.0,372002.9502444479
438000.0,439533.59235884866
878000.0,851469.321823874
570000.0,676085.1480127074
768000.0,760910.4616306522
410000.0,452986.3840468117
325000.0,350237.92140973336
370500.0,231753.9156526142
338000.0,401414.25748394476
480000.0,529650.4099900442
267000.0,339712.4243764486
490000.0,479222.4507489791
715000.0,602975.7363403963
220000.0,308485.0556124422
330000.0,426199.27733041556
618000.0,562337.7821996501
538000.0,388482.6643264367
288000.0,335121.8607655341
305000.0,285613.14828724007
380000.0,466427.70216544066
666000.0,645808.964554034
492500.0,411005.06493923103
330000.0,342918.67217772617
570000.0,598221.0268698459
412000.0,506469.7115730839
275000.0,332232.60480021767
485000.0,529151.1909293712
360000.0,470900.3494345066
630000.0,643106.87920628
700000.0,775815.3639131242
455000.0,467622.27985575213
405000.0,427421.444999143
700000.0,549002.2628763195
271000.0,311054.0263784756
368000.0,464964.8188719461
755000.0,781948.0686466713
340000.0,348244.5719899514
398000.0,436018.1307956036
313000.0,393028.0216767469
250000.0,342424.7663200868
520000.0,448659.06542241806
613000.0,619365.3665902193
400000.0,445496.86011713324
525000.0,593028.0731633403
333000.0,299131.4929696049
705000.0,581093.8202933137
365000.0,358570.7621879105
360000.0,468901.27784000477
600000.0,526258.5824563169
700000.0,681366.939267022
853888.0,844876.0338437189
280000.0,295481.623570236
505000.0,473660.21075648046
426000.0,520840.41975605395
428000.0,461825.67755093996
438000.0,486014.1757134986
585000.0,575363.170462069
385000.0,399277.1123751743
642888.0,622251.4031188078
391000.0,464580.56553122774
482000.0,469906.1510685722
390000.0,411496.5372709923
790000.0,753128.6421680411
385000.0,345037.52712906804
360000.0,342450.99838600284
650000.0,481168.4017264969
358000.0,321330.2379187903
695000.0,581326.3141302095
233000.0,207435.1923898547
305000.0,312410.8258626502
676000.0,600206.1261307794
470000.0,483287.80396140716
637000.0,606006.3556301944
263000.0,192017.1505005419
360000.0,360113.37606081227
385000.0,475833.7231698948
259000.0,263921.07715595
645000.0,539377.7935896148
545000.0,448207.40149087645
335000.0,264521.1677697307
590000.0,595977.9180180985
430000.0,473763.66666916397
230000.0,245339.64094995346
710000.0,588220.976350526
410000.0,374875.3851946675
278000.0,300958.18569668266
335000.0,366012.65786599927
760000.0,750620.695318168
693000.0,661688.8224234531
310000.0,158847.1484672898
468000.0,466538.90895990666
331000.0,375889.740811588
258000.0,289826.10478866496
590000.0,590313.5632997922
580000.0,551743.4655521491
705000.0,508808.21158694813
310000.0,304040.3498909933
290000.0,259610.87163414154
490000.0,521920.0421332823
410000.0,459297.831530571
388000.0,419035.5577325567
305000.0,334796.038282702
350000.0,463681.8910292967
390000.0,382299.8497791446
423000.0,465421.78931314463
495000.0,450437.6709069952
840000.0,691272.5479540211
315000.0,323418.9593883472
365000.0,380352.152261405
310000.0,295369.64508469787
530000.0,430069.9848661567
448000.0,502005.37951792777
270000.0,301930.97472440416
365000.0,384310.0398749099
290000.0,272854.3458416095
265000.0,223575.17494056362
545000.0,567683.3700587003
478000.0,458823.36149689276
400000.0,464854.5774598699
392888.0,274589.7840785717
263800.0,216406.1310373348
425000.0,459669.77373461914
294000.0,278163.00333441165
505000.0,403400.205162148
318000.0,329554.79895826
435000.0,430108.3057111327
960000.0,777572.1331984769
373000.0,435498.6718619504
860000.0,816918.0328535659
925000.0,585777.0879094873
330000.0,348584.01509878284
367000.0,351731.33692027023
355000.0,352648.66775348457
928000.0,740750.4894071219
655000.0,526555.6146840003
452000.0,448000.58032808034
495000.0,488241.27535099396
460000.0,436251.20572854846
390000.0,414565.4103599135
725000.0,662253.2459378121
380000.0,442302.588014773
450000.0,487093.2856562616
400000.0,443709.2548477276
535000.0,535295.178975085
736000.0,651714.383055509
382000.0,319730.7673465996
526000.0,576294.5415524251
470888.0,452406.44587609475
509000.0,519465.48746880563
735000.0,783523.0527607403
602800.0,538888.1510820788
435000.0,477134.5878235783
415000.0,411379.0348130476
458000.0,477059.0624428656
327000.0,346329.9729135785
300000.0,305329.758564363
960000.0,803901.076138186
436000.0,483358.6426585346
461000.0,455421.4257465814
358000.0,395533.54084141296
388000.0,345281.55442245177
480000.0,534825.0785489257
324000.0,377761.0095806415
363000.0,355532.7504226697
290000.0,238953.50277529098
268000.0,246953.9308198134
235000.0,333508.33485400584
578000.0,557079.4711797417
278000.0,269367.96448071057
560000.0,618501.9871955262
634000.0,659444.7134044579
420000.0,454296.47420167655
208000.0,328180.9183268107
225000.0,197136.99687725183
446000.0,506766.44227078184
600000.0,593280.956033325
385000.0,447996.38990005373
380000.0,405640.4613346582
780000.0,669466.6754834654
335000.0,357493.5178453146
355000.0,328675.58529593155
315000.0,338220.25314212614
615000.0,440990.9652794176
500000.0,539122.3610367295
605000.0,679789.8502156627
550000.0,464778.0902839927
250000.0,308482.0245264794
590000.0,597120.243518906
477000.0,572093.6853982271
445000.0,481451.54710073466
300000.0,237089.0119342336
390000.0,447087.277355624
600000.0,713286.5271280416
348000.0,340976.68662537716
305000.0,374739.94783134176
356000.0,394723.2760690121
900000.0,775160.3053056742
259000.0,223848.36599240184
553888.0,533914.5264331813
420000.0,361945.59539261635
415000.0,499554.4256987636
895000.0,738975.0517763223
470000.0,379791.19898668723
220000.0,149171.4061702994
450000.0,505806.5028573192
316000.0,247421.27010055492
408000.0,497168.0243306649
355000.0,432417.4188046005
575000.0,583430.3366105616
1038000.0,763987.883027547
388000.0,350418.31507265894
315000.0,273298.6567154676
400000.0,434720.3477845319
372000.0,386530.04510076984
360000.0,399844.1430153757
238000.0,151953.38840938197
290000.0,209929.03922436305
648000.0,712105.480894202
375000.0,483716.9097480255
830000.0,548729.5057969798
305000.0,333969.19911228225
235000.0,156974.45982469083
650000.0,652961.1367342423
305000.0,290557.52746061445
645000.0,527911.4783844688
345000.0,364940.3826723979
335000.0,429527.0601162228
266000.0,251155.68823347194
478000.0,434935.773121775
255000.0,212345.32161394437
377000.0,408986.25319103466
360000.0,448404.9059540734
435000.0,465522.5851307401
550000.0,525561.372711612
855000.0,720010.0821512664
309000.0,269640.75575466186
252000.0,297464.57117146836
660000.0,626413.8403750823
341000.0,296904.0487915701
400000.0,517849.14307037904
260000.0,269835.6865850749
385000.0,427124.99984149134
452000.0,458969.3567233706
615000.0,636168.6134844299
470000.0,516674.67966359924
820000.0,664273.4347266867
300000.0,297810.6289865788
455000.0,480422.8067059725
368000.0,405896.8762764898
520000.0,449441.56598187995
258000.0,328995.0488252118
438888.0,519549.31045924756
566500.0,556203.001831988
340000.0,402024.63773511327
423168.0,338004.75497703033
298000.0,307465.7413401434
928000.0,745376.0366259876
535000.0,518160.94951764424
315000.0,367320.9217584267
420000.0,393740.2178843927
830000.0,710765.8495629381
420000.0,417648.2982738551
315000.0,328697.742350393
485000.0,526143.662285954
896000.0,769669.7816578196
488888.0,501708.9831960185
540000.0,481024.4748110031
695000.0,649933.531858535
500000.0,583923.5115204754
388000.0,480651.0311146233
275000.0,216911.51790269592
960000.0,785920.0042563409
502888.0,415747.03689000674
250000.0,302300.791911263
298000.0,343991.6440430805
545000.0,583371.9956113305
323000.0,248004.17262058693
475000.0,408188.43630745774
720000.0,663100.2123649204
265000.0,242211.29502645333
495888.0,365914.83018245234
495000.0,437690.8334485658
290000.0,292711.16806477145
446000.0,479471.61182652065
435000.0,524451.1113274591
400000.0,357630.7833516387
250000.0,240048.45224569784
300000.0,333243.23066139116
370000.0,382243.8612747657
335000.0,380240.0556960504
568000.0,474326.65773290035
472000.0,554675.7200964238
410000.0,449738.7434359037
422000.0,460359.1837541127
425000.0,449903.95401956583
270000.0,342933.29779271886
395000.0,268724.6020217261
285000.0,302379.8797122245
410000.0,472323.49381979124
390000.0,499524.55878469534
449588.0,498442.51082758047
390000.0,327319.31633964845
290000.0,301149.0384714933
375000.0,478650.10441271134
340000.0,446602.9668514916
290000.0,304143.91478426405
428888.0,513403.4573466553
440000.0,413377.1068195058
330000.0,327530.60538035934
250000.0,311193.5697732208
396000.0,505713.4201708927
356000.0,370092.91231727856
336000.0,325974.7069370677
455000.0,525712.7257179437
421000.0,538599.0721052283
550000.0,483443.42312531034
340000.0,413044.7432267276
370000.0,426908.06751441094
512000.0,587054.174651573
365000.0,464590.3724798005
500000.0,500390.7031670115
585000.0,539213.0067603536
510000.0,546295.923789202
540000.0,506397.6920790669
638000.0,735130.0737140765
550000.0,550422.8428566179
398000.0,373029.6704617193
455000.0,440963.093167178
420000.0,423456.85045610764
435888.0,397344.199544761
430000.0,433349.27964718395
488000.0,448162.1851650105
384000.0,387989.77238689037
620000.0,563803.3326294934
1068000.0,878991.2126673812
595000.0,608176.2711969778
878000.0,733857.7199194499
260000.0,144845.01444639207
330000.0,341932.3725852786
580000.0,600560.1762668513
540000.0,477250.8838656589
510000.0,492554.4739799431
538000.0,477305.67402084265
365500.0,374158.28419278027
360000.0,404035.0523074692
410000.0,431543.2591932813
280000.0,316051.44416788046
475000.0,506879.24523654813
325000.0,308903.3364752834
440000.0,491320.40293900645
860000.0,751178.9578861252
320000.0,251819.40859698842
280000.0,266638.5631596227
255000.0,294978.9928151431
365000.0,417171.6575115927
500000.0,557860.1007388324
465000.0,429638.759664309
